timestamp,temperature
2026-02-07_05:36,18.31
2026-02-07_05:38,18.31
2026-02-07_05:40,18.31
2026-02-07_05:42,18.31
2026-02-07_05:44,18.31
2026-02-07_05:46,18.31
2026-02-07_05:48,18.25
2026-02-07_05:50,18.31
2026-02-07_05:52,18.31
2026-02-07_05:54,18.25
2026-02-07_05:56,18.25
2026-02-07_05:58,18.31
2026-02-07_06:00,18.25
2026-02-07_06:02,18.25
2026-02-07_06:04,18.31
2026-02-07_06:06,18.31
2026-02-07_06:08,18.31
2026-02-07_06:10,18.31
2026-02-07_06:12,18.25
2026-02-07_06:14,18.25
2026-02-07_06:16,18.25
2026-02-07_06:18,18.25
2026-02-07_06:20,18.25
2026-02-07_06:22,18.31
2026-02-07_06:24,18.31
2026-02-07_06:26,18.31
2026-02-07_06:28,18.31
2026-02-07_06:30,18.31
2026-02-07_06:32,18.25
2026-02-07_06:34,18.31
2026-02-07_06:36,18.31
2026-02-07_06:38,18.25
2026-02-07_06:40,18.31
2026-02-07_06:42,18.31
2026-02-07_06:44,18.31
2026-02-07_06:46,18.31
2026-02-07_06:48,18.31
2026-02-07_06:50,18.31
2026-02-07_06:52,18.31
2026-02-07_06:54,18.38
2026-02-07_06:56,18.31
2026-02-07_06:58,18.31
2026-02-07_07:00,18.38
2026-02-07_07:02,18.38
2026-02-07_07:04,18.38
2026-02-07_07:06,18.38
2026-02-07_07:08,18.38
2026-02-07_07:10,18.38
2026-02-07_07:12,18.38
2026-02-07_07:14,18.38
2026-02-07_07:16,18.38
2026-02-07_07:18,18.38
2026-02-07_07:20,18.44
2026-02-07_07:22,18.44
2026-02-07_07:24,18.44
2026-02-07_07:26,18.44
2026-02-07_07:28,18.44
2026-02-07_07:30,18.44
2026-02-07_07:32,18.44
2026-02-07_07:34,18.44
2026-02-07_07:36,18.44
2026-02-07_07:38,18.50
2026-02-07_07:40,18.50
2026-02-07_07:42,18.50
2026-02-07_07:44,18.50
2026-02-07_07:46,18.56
2026-02-07_07:48,18.56
2026-02-07_07:50,18.56
2026-02-07_07:52,18.62
2026-02-07_07:54,18.62
2026-02-07_07:56,18.62
2026-02-07_07:58,18.62
2026-02-07_08:00,18.69
2026-02-07_08:02,18.69
2026-02-07_08:04,18.69
2026-02-07_08:06,18.69
2026-02-07_08:08,18.75
2026-02-07_08:10,18.75
2026-02-07_08:12,18.75
2026-02-07_08:14,18.75
2026-02-07_08:16,18.75
2026-02-07_08:18,18.81
2026-02-07_08:20,18.75
2026-02-07_08:22,18.81
2026-02-07_08:24,18.81
2026-02-07_08:26,18.81
2026-02-07_08:28,18.81
2026-02-07_08:30,18.88
2026-02-07_08:32,18.88
2026-02-07_08:34,18.88
2026-02-07_08:36,18.88
2026-02-07_08:38,18.94
2026-02-07_08:40,18.94
2026-02-07_08:42,18.94
2026-02-07_08:44,18.94
2026-02-07_08:46,18.94
2026-02-07_08:48,18.94
2026-02-07_08:50,18.94
2026-02-07_08:52,18.94
2026-02-07_08:54,19.00
2026-02-07_08:56,19.00
2026-02-07_08:58,19.00
2026-02-07_09:00,19.00
2026-02-07_09:02,19.00
2026-02-07_09:04,19.06
2026-02-07_09:06,19.00
2026-02-07_09:08,19.00
2026-02-07_09:10,19.00
2026-02-07_09:12,19.06
2026-02-07_09:14,19.00
2026-02-07_09:16,19.06
2026-02-07_09:18,19.06
2026-02-07_09:20,19.06
2026-02-07_09:22,19.06
2026-02-07_09:24,19.06
2026-02-07_09:26,19.06
2026-02-07_09:28,19.12
2026-02-07_09:30,19.12
2026-02-07_09:32,19.12
2026-02-07_09:34,19.12
2026-02-07_09:36,19.19
2026-02-07_09:38,19.19
2026-02-07_09:40,19.19
2026-02-07_09:42,19.25
2026-02-07_09:44,19.25
2026-02-07_09:46,19.25
2026-02-07_09:48,19.25
2026-02-07_09:50,19.25
2026-02-07_09:52,19.31
2026-02-07_09:54,19.31
2026-02-07_09:56,19.31
2026-02-07_09:58,19.31
2026-02-07_10:00,19.31
2026-02-07_10:02,19.31
2026-02-07_10:04,19.38
2026-02-07_10:06,19.38
2026-02-07_10:08,19.38
2026-02-07_10:10,19.38
2026-02-07_10:12,19.38
2026-02-07_10:14,19.44
2026-02-07_10:16,19.44
2026-02-07_10:18,19.44
2026-02-07_10:20,19.44
2026-02-07_10:22,19.44
2026-02-07_10:24,19.44
2026-02-07_10:26,19.44
2026-02-07_10:28,19.50
2026-02-07_10:30,19.50
2026-02-07_10:32,19.50
2026-02-07_10:34,19.56
2026-02-07_10:36,19.56
2026-02-07_10:38,19.56
2026-02-07_10:40,19.56
2026-02-07_10:42,19.62
2026-02-07_10:44,19.62
2026-02-07_10:46,19.62
2026-02-07_10:48,19.69
2026-02-07_10:50,19.69
2026-02-07_10:52,19.75
2026-02-07_10:54,19.75
2026-02-07_10:56,19.75
2026-02-07_10:58,19.75
2026-02-07_11:00,19.81
2026-02-07_11:02,19.81
2026-02-07_11:04,19.81
2026-02-07_11:06,19.88
2026-02-07_11:08,19.88
2026-02-07_11:10,19.88
2026-02-07_11:12,19.94
2026-02-07_11:14,19.88
2026-02-07_11:16,19.94
2026-02-07_11:18,19.94
2026-02-07_11:20,20.00
2026-02-07_11:22,19.94
2026-02-07_11:24,19.94
2026-02-07_11:26,20.00
2026-02-07_11:28,20.00
2026-02-07_11:30,20.06
2026-02-07_11:32,20.06
2026-02-07_11:34,20.06
2026-02-07_11:36,20.06
2026-02-07_11:38,20.06
2026-02-07_11:40,20.06
2026-02-07_11:42,20.12
2026-02-07_11:44,20.12
2026-02-07_11:46,20.12
2026-02-07_11:48,20.12
2026-02-07_11:50,20.12
2026-02-07_11:52,20.12
2026-02-07_11:54,20.12
2026-02-07_11:56,20.12
2026-02-07_11:58,20.12
2026-02-07_12:00,20.12
2026-02-07_12:02,20.12
2026-02-07_12:04,20.12
2026-02-07_12:06,20.12
2026-02-07_12:08,20.12
2026-02-07_12:10,20.19
2026-02-07_12:12,20.19
2026-02-07_12:14,20.12
2026-02-07_12:16,20.19
2026-02-07_12:18,20.19
2026-02-07_12:20,20.19
2026-02-07_12:22,20.19
2026-02-07_12:24,20.19
2026-02-07_12:26,20.19
2026-02-07_12:28,20.12
2026-02-07_12:30,20.19
2026-02-07_12:32,20.19
2026-02-07_12:34,20.19
2026-02-07_12:36,20.19
2026-02-07_12:38,20.19
2026-02-07_12:40,20.19
2026-02-07_12:42,20.19
2026-02-07_12:44,20.19
2026-02-07_12:46,20.19
2026-02-07_12:48,20.19
2026-02-07_12:50,20.19
2026-02-07_12:52,20.19
2026-02-07_12:54,20.19
2026-02-07_12:56,20.19
2026-02-07_12:58,20.19
2026-02-07_13:00,20.19
2026-02-07_13:02,20.19
2026-02-07_13:04,20.19
2026-02-07_13:06,20.19
2026-02-07_13:08,20.19
2026-02-07_13:10,20.19
2026-02-07_13:12,20.19
2026-02-07_13:14,20.12
2026-02-07_13:16,20.19
2026-02-07_13:18,20.19
2026-02-07_13:20,20.12
2026-02-07_13:24,20.19
2026-02-07_13:26,20.12
2026-02-07_13:28,20.12
2026-02-07_13:30,20.12
2026-02-07_13:32,20.12
2026-02-07_13:34,20.12
2026-02-07_13:36,20.12
2026-02-07_13:38,20.12
2026-02-07_13:40,20.12
2026-02-07_13:42,20.12
2026-02-07_13:44,20.12
2026-02-07_13:46,20.06
2026-02-07_13:48,20.12
2026-02-07_13:50,20.06
2026-02-07_13:52,20.06
2026-02-07_13:54,20.06
2026-02-07_13:56,20.06
2026-02-07_13:58,20.12
2026-02-07_14:00,20.06
2026-02-07_14:02,20.06
2026-02-07_14:04,20.06
2026-02-07_14:06,20.06
2026-02-07_14:08,20.06
2026-02-07_14:10,20.06
2026-02-07_14:12,20.06
2026-02-07_14:14,20.06
2026-02-07_14:16,20.06
2026-02-07_14:18,20.06
2026-02-07_14:20,20.06
2026-02-07_14:22,20.06
2026-02-07_14:24,20.06
2026-02-07_14:26,20.00
2026-02-07_14:28,20.06
2026-02-07_14:30,20.06
2026-02-07_14:32,20.06
2026-02-07_14:34,20.00
2026-02-07_14:36,20.06
2026-02-07_14:38,20.00
2026-02-07_14:40,20.00
2026-02-07_14:42,20.00
2026-02-07_14:44,20.06
2026-02-07_14:46,20.00
2026-02-07_14:48,20.06
2026-02-07_14:50,20.06
2026-02-07_14:52,20.06
2026-02-07_14:54,20.06
2026-02-07_14:56,20.00
2026-02-07_14:58,20.00
2026-02-07_15:00,20.06
2026-02-07_15:02,20.00
2026-02-07_15:04,20.06
2026-02-07_15:06,20.00
2026-02-07_15:08,20.00
2026-02-07_15:10,20.06
2026-02-07_15:12,20.00
2026-02-07_15:14,20.00
2026-02-07_15:16,20.06
2026-02-07_15:18,20.06
2026-02-07_15:20,20.06
2026-02-07_15:22,20.00
2026-02-07_15:24,20.06
2026-02-07_15:26,20.06
2026-02-07_15:28,20.06
2026-02-07_15:30,20.06
2026-02-07_15:32,20.06
2026-02-07_15:34,20.06
2026-02-07_15:36,20.00
2026-02-07_15:38,20.00
2026-02-07_15:40,20.00
2026-02-07_15:42,20.00
2026-02-07_15:44,19.94
2026-02-07_15:46,19.94
2026-02-07_15:48,19.88
2026-02-07_15:50,19.88
2026-02-07_15:52,19.88
2026-02-07_15:54,19.88
2026-02-07_15:56,19.81
2026-02-07_15:58,19.81
2026-02-07_16:00,19.81
2026-02-07_16:02,19.81
2026-02-07_16:04,19.81
2026-02-07_16:06,19.81
2026-02-07_16:08,19.81
2026-02-07_16:10,19.81
2026-02-07_16:12,19.75
2026-02-07_16:14,19.75
2026-02-07_16:16,19.75
2026-02-07_16:18,19.69
2026-02-07_16:20,19.69
2026-02-07_16:22,19.75
2026-02-07_16:24,19.69
2026-02-07_16:26,19.69
2026-02-07_16:28,19.69
2026-02-07_16:30,19.69
2026-02-07_16:32,19.69
2026-02-07_16:34,19.62
2026-02-07_16:36,19.62
2026-02-07_16:38,19.62
2026-02-07_16:40,19.62
2026-02-07_16:42,19.62
2026-02-07_16:44,19.62
2026-02-07_16:46,19.62
2026-02-07_16:48,19.56
2026-02-07_16:50,19.62
2026-02-07_16:52,19.62
2026-02-07_16:54,19.56
2026-02-07_16:56,19.56
2026-02-07_16:58,19.56
2026-02-07_17:00,19.56
2026-02-07_17:02,19.56
2026-02-07_17:04,19.56
2026-02-07_17:06,19.50
2026-02-07_17:08,19.50
2026-02-07_17:10,19.50
2026-02-07_17:12,19.50
2026-02-07_17:14,19.50
2026-02-07_17:16,19.50
2026-02-07_17:18,19.50
2026-02-07_17:20,19.44
2026-02-07_17:22,19.50
2026-02-07_17:24,19.50
2026-02-07_17:26,19.44
2026-02-07_17:28,19.44
2026-02-07_17:30,19.44
2026-02-07_17:32,19.44
2026-02-07_17:34,19.44
2026-02-07_17:36,19.44
2026-02-07_17:38,19.44
2026-02-07_17:40,19.44
2026-02-07_17:42,19.44
2026-02-07_17:44,19.38
2026-02-07_17:46,19.44
2026-02-07_17:48,19.38
2026-02-07_17:50,19.44
2026-02-07_17:52,19.38
2026-02-07_17:54,19.38
2026-02-07_17:56,19.38
2026-02-07_17:58,19.38
2026-02-07_18:00,19.38
2026-02-07_18:02,19.38
2026-02-07_18:04,19.38
2026-02-07_18:06,19.38
2026-02-07_18:08,19.31
2026-02-07_18:10,19.31
2026-02-07_18:12,19.38
2026-02-07_18:14,19.38
2026-02-07_18:16,19.31
2026-02-07_18:18,19.38
2026-02-07_18:20,19.38
2026-02-07_18:22,19.38
2026-02-07_18:24,19.38
2026-02-07_18:26,19.38
2026-02-07_18:28,19.31
2026-02-07_18:30,19.38
2026-02-07_18:32,19.31
2026-02-07_18:34,19.38
2026-02-07_18:36,19.38
2026-02-07_18:38,19.38
2026-02-07_18:40,19.31
2026-02-07_18:42,19.38
2026-02-07_18:44,19.38
2026-02-07_18:46,19.38
2026-02-07_18:48,19.38
2026-02-07_18:50,19.38
2026-02-07_18:52,19.38
2026-02-07_18:54,19.38
2026-02-07_18:56,19.44
2026-02-07_18:58,19.38
2026-02-07_19:00,19.44
2026-02-07_19:02,19.38
2026-02-07_19:04,19.44
2026-02-07_19:06,19.44
2026-02-07_19:08,19.44
2026-02-07_19:10,19.44
2026-02-07_19:12,19.44
2026-02-07_19:14,19.44
2026-02-07_19:16,19.44
2026-02-07_19:18,19.44
2026-02-07_19:20,19.50
2026-02-07_19:22,19.44
2026-02-07_19:24,19.44
2026-02-07_19:26,19.50
2026-02-07_19:28,19.50
2026-02-07_19:30,19.50
2026-02-07_19:32,19.50
2026-02-07_19:34,19.50
2026-02-07_19:36,19.50
2026-02-07_19:38,19.50
2026-02-07_19:40,19.50
2026-02-07_19:42,19.50
2026-02-07_19:44,19.50
2026-02-07_19:46,19.50
2026-02-07_19:48,19.50
2026-02-07_19:50,19.50
2026-02-07_19:52,19.50
2026-02-07_19:54,19.50
2026-02-07_19:56,19.50
2026-02-07_19:58,19.50
2026-02-07_20:00,19.50
2026-02-07_20:02,19.50
2026-02-07_20:04,19.50
2026-02-07_20:06,19.50
2026-02-07_20:08,19.50
2026-02-07_20:10,19.50
2026-02-07_20:12,19.50
2026-02-07_20:14,19.50
2026-02-07_20:16,19.50
2026-02-07_20:18,19.56
2026-02-07_20:20,19.50
2026-02-07_20:22,19.50
2026-02-07_20:24,19.50
2026-02-07_20:26,19.56
2026-02-07_20:28,19.56
2026-02-07_20:30,19.56
2026-02-07_20:32,19.50
2026-02-07_20:34,19.50
2026-02-07_20:36,19.56
2026-02-07_20:38,19.56
2026-02-07_20:40,19.56
2026-02-07_20:42,19.56
2026-02-07_20:44,19.56
2026-02-07_20:46,19.56
2026-02-07_20:48,19.56
2026-02-07_20:50,19.56
2026-02-07_20:52,19.62
2026-02-07_20:54,19.62
2026-02-07_20:56,19.56
2026-02-07_20:58,19.62
2026-02-07_21:00,19.62
2026-02-07_21:02,19.62
2026-02-07_21:04,19.62
2026-02-07_21:06,19.69
2026-02-07_21:08,19.62
2026-02-07_21:10,19.62
2026-02-07_21:12,19.69
2026-02-07_21:14,19.69
2026-02-07_21:16,19.69
2026-02-07_21:18,19.69
2026-02-07_21:20,19.62
2026-02-07_21:22,19.69
2026-02-07_21:24,19.69
2026-02-07_21:26,19.69
2026-02-07_21:28,19.69
2026-02-07_21:30,19.69
2026-02-07_21:32,19.69
2026-02-07_21:34,19.69
2026-02-07_21:36,19.75
2026-02-07_21:38,19.69
2026-02-07_21:40,19.75
2026-02-07_21:42,19.75
2026-02-07_21:44,19.75
2026-02-07_21:46,19.75
2026-02-07_21:48,19.75
2026-02-07_21:50,19.75
2026-02-07_21:52,19.75
2026-02-07_21:54,19.75
2026-02-07_21:56,19.75
2026-02-07_21:58,19.75
2026-02-07_22:00,19.75
2026-02-07_22:02,19.75
2026-02-07_22:04,19.75
2026-02-07_22:06,19.75
2026-02-07_22:08,19.75
2026-02-07_22:10,19.75
2026-02-07_22:12,19.75
2026-02-07_22:14,19.75
2026-02-07_22:16,19.75
2026-02-07_22:18,19.81
2026-02-07_22:20,19.81
2026-02-07_22:22,19.75
2026-02-07_22:24,19.75
2026-02-07_22:26,19.75
2026-02-07_22:28,19.81
2026-02-07_22:30,19.81
2026-02-07_22:32,19.81
2026-02-07_22:34,19.81
2026-02-07_22:36,19.81
2026-02-07_22:38,19.81
2026-02-07_22:40,19.81
2026-02-07_22:42,19.81
2026-02-07_22:44,19.81
2026-02-07_22:46,19.81
2026-02-07_22:48,19.88
2026-02-07_22:50,19.81
2026-02-07_22:52,19.88
2026-02-07_22:54,19.81
2026-02-07_22:56,19.81
2026-02-07_22:58,19.81
2026-02-07_23:00,19.81
2026-02-07_23:02,19.81
2026-02-07_23:04,19.81
2026-02-07_23:06,19.81
2026-02-07_23:08,19.81
2026-02-07_23:10,19.88
2026-02-07_23:12,19.81
2026-02-07_23:14,19.81
2026-02-07_23:16,19.81
2026-02-07_23:18,19.81
2026-02-07_23:20,19.81
2026-02-07_23:22,19.81
2026-02-07_23:24,19.81
2026-02-07_23:26,19.81
2026-02-07_23:28,19.81
2026-02-07_23:30,19.75
2026-02-07_23:32,19.75
2026-02-07_23:34,19.75
2026-02-07_23:36,19.75
2026-02-07_23:38,19.75
2026-02-07_23:40,19.75
2026-02-07_23:42,19.75
2026-02-07_23:44,19.69
2026-02-07_23:46,19.69
2026-02-07_23:48,19.69
2026-02-07_23:50,19.69
2026-02-07_23:52,19.69
2026-02-07_23:54,19.69
2026-02-07_23:56,19.69
2026-02-07_23:58,19.62
