timestamp,temperature
2026-02-03_03:22,18.88
2026-02-03_03:24,18.88
2026-02-03_03:26,18.88
2026-02-03_03:28,18.88
2026-02-03_03:30,18.88
2026-02-03_03:32,18.88
2026-02-03_03:34,18.88
2026-02-03_03:36,18.88
2026-02-03_03:38,18.88
2026-02-03_03:40,18.88
2026-02-03_03:42,18.81
2026-02-03_03:44,18.81
2026-02-03_03:46,18.88
2026-02-03_03:48,18.81
2026-02-03_03:50,18.81
2026-02-03_03:52,18.81
2026-02-03_03:54,18.75
2026-02-03_03:56,18.81
2026-02-03_03:58,18.81
2026-02-03_04:00,18.81
2026-02-03_04:02,18.75
2026-02-03_04:04,18.75
2026-02-03_04:06,18.75
2026-02-03_04:08,18.81
2026-02-03_04:10,18.75
2026-02-03_04:12,18.75
2026-02-03_04:14,18.75
2026-02-03_04:16,18.69
2026-02-03_04:18,18.69
2026-02-03_04:20,18.75
2026-02-03_04:22,18.69
2026-02-03_04:24,18.69
2026-02-03_04:26,18.69
2026-02-03_04:28,18.69
2026-02-03_04:30,18.62
2026-02-03_04:32,18.69
2026-02-03_04:34,18.62
2026-02-03_04:36,18.62
2026-02-03_04:38,18.62
2026-02-03_04:40,18.62
2026-02-03_04:42,18.62
2026-02-03_04:44,18.62
2026-02-03_04:46,18.62
2026-02-03_04:48,18.62
2026-02-03_04:50,18.56
2026-02-03_04:52,18.56
2026-02-03_04:54,18.56
2026-02-03_04:56,18.56
2026-02-03_04:58,18.50
2026-02-03_05:00,18.56
2026-02-03_05:02,18.50
2026-02-03_05:04,18.50
2026-02-03_05:06,18.50
2026-02-03_05:08,18.50
2026-02-03_05:10,18.44
2026-02-03_05:12,18.50
2026-02-03_05:14,18.44
2026-02-03_05:16,18.44
2026-02-03_05:18,18.44
2026-02-03_05:20,18.44
2026-02-03_05:22,18.44
2026-02-03_05:24,18.44
2026-02-03_05:26,18.38
2026-02-03_05:28,18.44
2026-02-03_05:30,18.44
2026-02-03_05:32,18.44
2026-02-03_05:34,18.38
2026-02-03_05:36,18.38
2026-02-03_05:38,18.38
2026-02-03_05:40,18.38
2026-02-03_05:42,18.38
2026-02-03_05:44,18.31
2026-02-03_05:46,18.31
2026-02-03_05:48,18.31
2026-02-03_05:50,18.31
2026-02-03_05:52,18.31
2026-02-03_05:54,18.31
2026-02-03_05:56,18.25
2026-02-03_05:58,18.31
2026-02-03_06:00,18.31
2026-02-03_06:02,18.31
2026-02-03_06:04,18.25
2026-02-03_06:06,18.25
2026-02-03_06:08,18.25
2026-02-03_06:10,18.25
2026-02-03_06:12,18.25
2026-02-03_06:14,18.25
2026-02-03_06:16,18.19
2026-02-03_06:18,18.19
2026-02-03_06:20,18.19
2026-02-03_06:22,18.19
2026-02-03_06:24,18.19
2026-02-03_06:26,18.19
2026-02-03_06:28,18.19
2026-02-03_06:30,18.12
2026-02-03_06:32,18.19
2026-02-03_06:34,18.19
2026-02-03_06:36,18.12
2026-02-03_06:38,18.12
2026-02-03_06:40,18.12
2026-02-03_06:42,18.12
2026-02-03_06:44,18.12
2026-02-03_06:46,18.12
2026-02-03_06:48,18.12
2026-02-03_06:50,18.12
2026-02-03_06:52,18.12
2026-02-03_06:54,18.12
2026-02-03_06:56,18.12
2026-02-03_06:58,18.12
2026-02-03_07:00,18.12
2026-02-03_07:02,18.06
2026-02-03_07:04,18.12
2026-02-03_07:06,18.06
2026-02-03_07:08,18.06
2026-02-03_07:10,18.12
2026-02-03_07:12,18.06
2026-02-03_07:14,18.06
2026-02-03_07:16,18.12
2026-02-03_07:18,18.12
2026-02-03_07:20,18.06
2026-02-03_07:22,18.12
2026-02-03_07:24,18.12
2026-02-03_07:26,18.12
2026-02-03_07:28,18.12
2026-02-03_07:30,18.19
2026-02-03_07:32,18.12
2026-02-03_07:34,18.19
2026-02-03_07:36,18.19
2026-02-03_07:38,18.12
2026-02-03_07:40,18.19
2026-02-03_07:42,18.19
2026-02-03_07:44,18.19
2026-02-03_07:46,18.19
2026-02-03_07:48,18.25
2026-02-03_07:50,18.25
2026-02-03_07:52,18.25
2026-02-03_07:54,18.25
2026-02-03_07:56,18.31
2026-02-03_07:58,18.31
2026-02-03_08:00,18.31
2026-02-03_08:02,18.31
2026-02-03_08:04,18.38
2026-02-03_08:06,18.31
2026-02-03_08:08,18.38
2026-02-03_08:10,18.38
2026-02-03_08:12,18.38
2026-02-03_08:14,18.44
2026-02-03_08:16,18.38
2026-02-03_08:18,18.38
2026-02-03_08:20,18.44
2026-02-03_08:22,18.44
2026-02-03_08:24,18.44
2026-02-03_08:26,18.44
2026-02-03_08:28,18.44
2026-02-03_08:30,18.44
2026-02-03_08:32,18.44
2026-02-03_08:34,18.50
2026-02-03_08:36,18.44
2026-02-03_08:38,18.50
2026-02-03_08:40,18.50
2026-02-03_08:42,18.50
2026-02-03_08:44,18.50
2026-02-03_08:46,18.50
2026-02-03_08:48,18.50
2026-02-03_08:50,18.50
2026-02-03_08:52,18.50
2026-02-03_08:54,18.50
2026-02-03_08:56,18.50
2026-02-03_08:58,18.56
2026-02-03_09:00,18.56
2026-02-03_09:02,18.56
2026-02-03_09:04,18.56
2026-02-03_09:06,18.56
2026-02-03_09:08,18.56
2026-02-03_09:10,18.56
2026-02-03_09:12,18.56
2026-02-03_09:14,18.56
2026-02-03_09:16,18.56
2026-02-03_09:18,18.56
2026-02-03_09:20,18.56
2026-02-03_09:22,18.56
2026-02-03_09:24,18.56
2026-02-03_09:26,18.56
2026-02-03_09:28,18.56
2026-02-03_09:30,18.56
2026-02-03_09:32,18.56
2026-02-03_09:34,18.56
2026-02-03_09:36,18.56
2026-02-03_09:38,18.56
2026-02-03_09:40,18.56
2026-02-03_09:42,18.56
2026-02-03_09:44,18.56
2026-02-03_09:46,18.56
2026-02-03_09:48,18.56
2026-02-03_09:50,18.56
2026-02-03_09:52,18.56
2026-02-03_09:54,18.56
2026-02-03_09:56,18.56
2026-02-03_09:58,18.56
2026-02-03_10:00,18.56
2026-02-03_10:02,18.56
2026-02-03_10:04,18.56
2026-02-03_10:06,18.56
2026-02-03_10:08,18.56
2026-02-03_10:10,18.56
2026-02-03_10:12,18.50
2026-02-03_10:14,18.56
2026-02-03_10:16,18.56
2026-02-03_10:18,18.56
2026-02-03_10:20,18.56
2026-02-03_10:22,18.56
2026-02-03_10:24,18.50
2026-02-03_10:26,18.56
2026-02-03_10:28,18.56
2026-02-03_10:30,18.56
2026-02-03_10:32,18.56
2026-02-03_10:34,18.56
2026-02-03_10:36,18.50
2026-02-03_10:38,18.56
2026-02-03_10:40,18.56
2026-02-03_10:42,18.56
2026-02-03_10:44,18.56
2026-02-03_10:46,18.56
2026-02-03_10:48,18.50
2026-02-03_10:50,18.56
2026-02-03_10:52,18.56
2026-02-03_10:54,18.56
2026-02-03_10:56,18.56
2026-02-03_10:58,18.62
2026-02-03_11:00,18.56
2026-02-03_11:02,18.62
2026-02-03_11:04,18.62
2026-02-03_11:06,18.62
2026-02-03_11:08,18.62
2026-02-03_11:10,18.62
2026-02-03_11:12,18.62
2026-02-03_11:14,18.62
2026-02-03_11:16,18.62
2026-02-03_11:18,18.62
2026-02-03_11:20,18.62
2026-02-03_11:22,18.62
2026-02-03_11:24,18.62
2026-02-03_11:26,18.62
2026-02-03_11:28,18.69
2026-02-03_11:30,18.62
2026-02-03_11:32,18.62
2026-02-03_11:34,18.69
2026-02-03_11:36,18.69
2026-02-03_11:38,18.69
2026-02-03_11:40,18.69
2026-02-03_11:42,18.69
2026-02-03_11:44,18.69
2026-02-03_11:46,18.69
2026-02-03_11:48,18.69
2026-02-03_11:50,18.69
2026-02-03_11:52,18.69
2026-02-03_11:54,18.69
2026-02-03_11:56,18.75
2026-02-03_11:58,18.75
2026-02-03_12:00,18.69
2026-02-03_12:02,18.75
2026-02-03_12:04,18.75
2026-02-03_12:06,18.75
2026-02-03_12:08,18.75
2026-02-03_12:10,18.75
2026-02-03_12:12,18.81
2026-02-03_12:14,18.81
2026-02-03_12:16,18.81
2026-02-03_12:18,18.81
2026-02-03_12:20,18.81
2026-02-03_12:22,18.81
2026-02-03_12:24,18.81
2026-02-03_12:26,18.81
2026-02-03_12:28,18.81
2026-02-03_12:30,18.81
2026-02-03_12:32,18.81
2026-02-03_12:34,18.81
2026-02-03_12:36,18.88
2026-02-03_12:38,18.88
2026-02-03_12:40,18.88
2026-02-03_12:42,18.88
2026-02-03_12:44,18.88
2026-02-03_12:46,18.88
2026-02-03_12:48,18.88
2026-02-03_12:50,18.88
2026-02-03_12:52,18.88
2026-02-03_12:54,18.88
2026-02-03_12:56,18.88
2026-02-03_12:58,18.88
2026-02-03_13:00,18.88
2026-02-03_13:02,18.94
2026-02-03_13:04,18.88
2026-02-03_13:06,18.88
2026-02-03_13:08,18.88
2026-02-03_13:10,18.88
2026-02-03_13:12,18.88
2026-02-03_13:14,18.88
2026-02-03_13:16,18.88
2026-02-03_13:18,18.88
2026-02-03_13:20,18.88
2026-02-03_13:22,18.88
2026-02-03_13:24,18.88
2026-02-03_13:26,18.88
2026-02-03_13:28,18.88
2026-02-03_13:30,18.88
2026-02-03_13:32,18.88
2026-02-03_13:34,18.88
2026-02-03_13:36,18.88
2026-02-03_13:38,18.88
2026-02-03_13:40,18.81
2026-02-03_13:42,18.88
2026-02-03_13:44,18.88
2026-02-03_13:46,18.81
2026-02-03_13:48,18.88
2026-02-03_13:50,18.88
2026-02-03_13:52,18.81
2026-02-03_13:54,18.81
2026-02-03_13:56,18.81
2026-02-03_13:58,18.81
2026-02-03_14:00,18.88
2026-02-03_14:02,18.81
2026-02-03_14:04,18.81
2026-02-03_14:06,18.81
2026-02-03_14:08,18.81
2026-02-03_14:10,18.81
2026-02-03_14:12,18.81
2026-02-03_14:14,18.81
2026-02-03_14:16,18.81
2026-02-03_14:18,18.81
2026-02-03_14:20,18.81
2026-02-03_14:22,18.81
2026-02-03_14:24,18.81
2026-02-03_14:26,18.75
2026-02-03_14:28,18.81
2026-02-03_14:30,18.81
2026-02-03_14:32,18.81
2026-02-03_14:34,18.75
2026-02-03_14:36,18.75
2026-02-03_14:38,18.75
2026-02-03_14:40,18.75
2026-02-03_14:42,18.75
2026-02-03_14:44,18.75
2026-02-03_14:46,18.75
2026-02-03_14:48,18.75
2026-02-03_14:50,18.75
2026-02-03_14:52,18.75
2026-02-03_14:54,18.75
2026-02-03_14:56,18.75
2026-02-03_14:58,18.75
2026-02-03_15:00,18.75
2026-02-03_15:02,18.75
2026-02-03_15:04,18.75
2026-02-03_15:06,18.81
2026-02-03_15:08,18.75
2026-02-03_15:10,18.75
2026-02-03_15:12,18.81
2026-02-03_15:14,18.75
2026-02-03_15:16,18.81
2026-02-03_15:18,18.81
2026-02-03_15:20,18.75
2026-02-03_15:22,18.75
2026-02-03_15:24,18.75
2026-02-03_15:26,18.75
2026-02-03_15:28,18.81
2026-02-03_15:30,18.75
2026-02-03_15:32,18.75
2026-02-03_15:34,18.75
2026-02-03_15:36,18.75
2026-02-03_15:38,18.75
2026-02-03_15:40,18.75
2026-02-03_15:42,18.75
2026-02-03_15:44,18.75
2026-02-03_15:46,18.69
2026-02-03_15:48,18.69
2026-02-03_15:50,18.69
2026-02-03_15:52,18.69
2026-02-03_15:54,18.62
2026-02-03_15:56,18.69
2026-02-03_15:58,18.62
2026-02-03_16:00,18.62
2026-02-03_16:02,18.62
2026-02-03_16:04,18.62
2026-02-03_16:06,18.62
2026-02-03_16:08,18.62
2026-02-03_16:10,18.62
2026-02-03_16:12,18.56
2026-02-03_16:14,18.56
2026-02-03_16:16,18.56
2026-02-03_16:18,18.56
2026-02-03_16:20,18.50
2026-02-03_16:22,18.50
2026-02-03_16:24,18.50
2026-02-03_16:26,18.50
2026-02-03_16:28,18.50
2026-02-03_16:30,18.50
2026-02-03_16:32,18.50
2026-02-03_16:34,18.44
2026-02-03_16:36,18.44
2026-02-03_16:38,18.44
2026-02-03_16:40,18.50
2026-02-03_16:42,18.44
2026-02-03_16:44,18.44
2026-02-03_16:46,18.44
2026-02-03_16:48,18.44
2026-02-03_16:50,18.44
2026-02-03_16:52,18.38
2026-02-03_16:54,18.44
2026-02-03_16:56,18.38
2026-02-03_16:58,18.38
2026-02-03_17:00,18.38
2026-02-03_17:02,18.38
2026-02-03_17:04,18.38
2026-02-03_17:06,18.38
2026-02-03_17:08,18.38
2026-02-03_17:10,18.38
2026-02-03_17:12,18.38
2026-02-03_17:14,18.38
2026-02-03_17:16,18.38
2026-02-03_17:18,18.38
2026-02-03_17:20,18.31
2026-02-03_17:22,18.31
2026-02-03_17:24,18.31
2026-02-03_17:26,18.31
2026-02-03_17:28,18.31
2026-02-03_17:30,18.31
2026-02-03_17:32,18.31
2026-02-03_17:34,18.31
2026-02-03_17:36,18.31
2026-02-03_17:38,18.31
2026-02-03_17:40,18.31
2026-02-03_17:42,18.31
2026-02-03_17:44,18.31
2026-02-03_17:46,18.31
2026-02-03_17:48,18.25
2026-02-03_17:50,18.31
2026-02-03_17:52,18.31
2026-02-03_17:54,18.25
2026-02-03_17:56,18.31
2026-02-03_17:58,18.25
2026-02-03_18:00,18.25
2026-02-03_18:02,18.31
2026-02-03_18:04,18.25
2026-02-03_18:06,18.25
2026-02-03_18:08,18.25
2026-02-03_18:10,18.25
2026-02-03_18:12,18.25
2026-02-03_18:14,18.25
2026-02-03_18:16,18.25
2026-02-03_18:18,18.25
2026-02-03_18:20,18.25
2026-02-03_18:22,18.25
2026-02-03_18:24,18.25
2026-02-03_18:26,18.25
2026-02-03_18:28,18.25
2026-02-03_18:30,18.25
2026-02-03_18:32,18.25
2026-02-03_18:34,18.25
2026-02-03_18:36,18.25
2026-02-03_18:38,18.25
2026-02-03_18:40,18.25
2026-02-03_18:42,18.25
2026-02-03_18:44,18.25
2026-02-03_18:46,18.25
2026-02-03_18:48,18.25
2026-02-03_18:50,18.25
2026-02-03_18:52,18.25
2026-02-03_18:54,18.25
2026-02-03_18:56,18.25
2026-02-03_18:58,18.25
2026-02-03_19:00,18.25
2026-02-03_19:02,18.25
2026-02-03_19:04,18.25
2026-02-03_19:06,18.25
2026-02-03_19:08,18.25
2026-02-03_19:10,18.25
2026-02-03_19:12,18.25
2026-02-03_19:14,18.25
2026-02-03_19:16,18.31
2026-02-03_19:18,18.25
2026-02-03_19:20,18.25
2026-02-03_19:22,18.31
2026-02-03_19:24,18.25
2026-02-03_19:26,18.25
2026-02-03_19:28,18.25
2026-02-03_19:30,18.25
2026-02-03_19:32,18.31
2026-02-03_19:34,18.25
2026-02-03_19:36,18.25
2026-02-03_19:38,18.25
2026-02-03_19:40,18.31
2026-02-03_19:42,18.31
2026-02-03_19:44,18.25
2026-02-03_19:46,18.31
2026-02-03_19:48,18.31
2026-02-03_19:50,18.31
2026-02-03_19:52,18.31
2026-02-03_19:54,18.31
2026-02-03_19:56,18.31
2026-02-03_19:58,18.31
2026-02-03_20:00,18.31
2026-02-03_20:02,18.31
2026-02-03_20:04,18.38
2026-02-03_20:06,18.31
2026-02-03_20:08,18.38
2026-02-03_20:10,18.31
2026-02-03_20:12,18.38
2026-02-03_20:14,18.38
2026-02-03_20:16,18.38
2026-02-03_20:18,18.38
2026-02-03_20:20,18.38
2026-02-03_20:22,18.38
2026-02-03_20:24,18.38
2026-02-03_20:26,18.44
2026-02-03_20:28,18.44
2026-02-03_20:30,18.44
2026-02-03_20:32,18.44
2026-02-03_20:34,18.44
2026-02-03_20:36,18.44
2026-02-03_20:38,18.44
2026-02-03_20:40,18.44
2026-02-03_20:42,18.44
2026-02-03_20:44,18.44
2026-02-03_20:46,18.50
2026-02-03_20:48,18.50
2026-02-03_20:50,18.50
2026-02-03_20:52,18.50
2026-02-03_20:54,18.50
2026-02-03_20:56,18.50
2026-02-03_20:58,18.50
2026-02-03_21:00,18.50
2026-02-03_21:02,18.44
2026-02-03_21:04,18.50
2026-02-03_21:06,18.50
2026-02-03_21:08,18.50
2026-02-03_21:10,18.50
2026-02-03_21:12,18.50
2026-02-03_21:14,18.50
2026-02-03_21:16,18.50
2026-02-03_21:18,18.50
2026-02-03_21:20,18.50
2026-02-03_21:22,18.56
2026-02-03_21:24,18.50
2026-02-03_21:26,18.50
2026-02-03_21:28,18.50
2026-02-03_21:30,18.56
2026-02-03_21:32,18.56
2026-02-03_21:34,18.56
2026-02-03_21:36,18.56
2026-02-03_21:38,18.56
2026-02-03_21:40,18.62
2026-02-03_21:42,18.62
2026-02-03_21:44,18.62
2026-02-03_21:46,18.62
2026-02-03_21:48,18.62
2026-02-03_21:50,18.69
2026-02-03_21:52,18.69
2026-02-03_21:54,18.69
2026-02-03_21:56,18.69
2026-02-03_21:58,18.69
2026-02-03_22:00,18.75
2026-02-03_22:02,18.75
2026-02-03_22:04,18.75
2026-02-03_22:06,18.75
2026-02-03_22:08,18.75
2026-02-03_22:10,18.81
2026-02-03_22:12,18.75
2026-02-03_22:14,18.81
2026-02-03_22:16,18.81
2026-02-03_22:18,18.81
2026-02-03_22:20,18.88
2026-02-03_22:22,18.88
2026-02-03_22:24,18.88
2026-02-03_22:26,18.94
2026-02-03_22:28,18.94
2026-02-03_22:30,18.94
2026-02-03_22:32,18.94
2026-02-03_22:34,19.00
2026-02-03_22:36,19.00
2026-02-03_22:38,19.00
2026-02-03_22:40,19.06
2026-02-03_22:42,19.06
2026-02-03_22:44,19.06
2026-02-03_22:46,19.06
2026-02-03_22:48,19.06
2026-02-03_22:50,19.12
2026-02-03_22:52,19.12
2026-02-03_22:54,19.12
2026-02-03_22:56,19.19
2026-02-03_22:58,19.12
2026-02-03_23:00,19.19
2026-02-03_23:02,19.19
2026-02-03_23:04,19.19
2026-02-03_23:06,19.25
2026-02-03_23:08,19.25
2026-02-03_23:10,19.25
2026-02-03_23:12,19.25
2026-02-03_23:14,19.25
2026-02-03_23:16,19.31
2026-02-03_23:18,19.31
2026-02-03_23:20,19.31
2026-02-03_23:22,19.31
2026-02-03_23:24,19.31
2026-02-03_23:26,19.31
2026-02-03_23:28,19.38
2026-02-03_23:30,19.31
2026-02-03_23:32,19.38
2026-02-03_23:34,19.38
2026-02-03_23:36,19.38
2026-02-03_23:38,19.38
2026-02-03_23:40,19.44
2026-02-03_23:42,19.38
2026-02-03_23:44,19.44
2026-02-03_23:46,19.38
2026-02-03_23:48,19.38
2026-02-03_23:50,19.38
2026-02-03_23:52,19.44
2026-02-03_23:54,19.44
2026-02-03_23:56,19.44
2026-02-03_23:58,19.44
